	C0	CO2minus	Cofactor (VdW)	Cofactor (elec)	Cofactor (hbond)	Csp2	Csp3	DOF	E-Inter (cofactor - ligand)	E-Inter (protein - ligand)	E-Inter (water - ligand)	E-Inter total	E-Intra (clash)	E-Intra (elec)	E-Intra (hbond)	E-Intra (sp2-sp2)	E-Intra (steric)	E-Intra (tors)	E-Intra (tors, ligand atoms)	E-Intra (vdw)	E-Soft Constraint Penalty	E-Solvation	E-Total	Electro	ElectroLong	Energy	Filename	HBond	HeavyAtoms	LE1	LE3	Ligand	MW	N	Name	NoHBond90	Nplus	OH	OPO32minus	OS	PoseEnergy	RMSD	RerankScore	Run	SimilarityScore	Steric	Torsions	VdW (LJ12-6)	carbonyl	halogen	SMILES
2124	1	0	0	0	0	17	12	10	0	-190.72299999999998	0	-190.72299999999998	0	0.0	0.0	0.0	-8.965160000000001	5.39101	-3.57415	103.78200000000001	0	0	-194.297	0.0	0.0	-194.297	[01]BindingDB_Reactant_set_id_50634231_.mvdml	-3.19903	37	-5.25128	-3.69386	BindingDB_Reactant_set_id_50634231_	501.597	4	[01]BindingDB_Reactant_set_id_50634231_	-3.3390699999999995	0	0	0	4	-192.47799999999998	0	-136.673	0	0	-187.524	10	-43.9744	0	0	COC=1C=CC2=CC=3C4=CC=5OCOC=5C=C4CC[N]=3C=C2C=1OCCCCN(C=6)N=NC=6CCCC
2129	1	0	0	0	0	23	8	8	0	-198.532	0	-198.532	0	0.0	0.0	0.46643599999999996	-8.34385	6.559239999999999	-1.7846099999999998	118.059	0	0	-200.317	0.0	0.0	-200.317	[00]BindingDB_Reactant_set_id_50930792_.mvdml	-0.967468	35	-5.723330000000001	-3.1290400000000003	BindingDB_Reactant_set_id_50930792_	462.582	2	[00]BindingDB_Reactant_set_id_50930792_	-4.4187199999999995	0	0	0	2	-200.47299999999998	0	-109.516	0	0	-197.565	8	10.0472	0	0	O(C1=CC=C(C=2OC3=C(C=CC=C3)C=2)C=C1)CCCCNC4=C5CCCCC5=NC6=CC=CC=C46
2130	1	0	0	0	0	23	8	8	0	-208.074	0	-208.074	0	0.0	0.0	11.2776	-7.1139399999999995	16.6808	9.56686	119.095	0	0	-198.507	0.0	0.0	-198.507	[01]BindingDB_Reactant_set_id_50930792_.mvdml	-2.34959	35	-5.67163	-3.9161	BindingDB_Reactant_set_id_50930792_	462.582	2	[01]BindingDB_Reactant_set_id_50930792_	-5.0	0	0	0	2	-198.322	0	-137.063	0	0	-205.72400000000002	8	-60.4607	0	0	O(C1=CC=C(C=2OC3=C(C=CC=C3)C=2)C=C1)CCCCNC4=C5CCCCC5=NC6=CC=CC=C46
2135	1	0	0	0	0	16	19	8	0	-238.52200000000002	0	-238.52200000000002	0	0.0	0.0	0.0	17.5026	7.51687	25.0194	130.865	0	0	-213.502	0.0	0.0	-213.502	[00]BindingDB_Reactant_set_id_50621474_.mvdml	-1.23809	42	-5.0833900000000005	-3.86444	BindingDB_Reactant_set_id_50621474_	565.795	7	[00]BindingDB_Reactant_set_id_50621474_	-2.29228	0	0	0	0	-212.28900000000002	0	-162.306	0	0	-237.28400000000002	8	-50.2824	0	0	CN(CCCN=C2C1=CC=CC=C1(N=C3N2(CCCCCC3)))CCCN=C4N5CCCCCCC5=NC=6C4=CC=CC=6
2138	1	0	0	0	0	15	15	10	0	-202.731	0	-202.731	0	0.0	-2.5	0.0	-10.7967	11.4583	-1.83837	95.4192	0	0	-204.56900000000002	0.0	0.0	-204.56900000000002	[00]BindingDB_Reactant_set_id_17339_.mvdml	-0.40617800000000004	39	-5.24536	-3.8124300000000004	BindingDB_Reactant_set_id_17339_	529.6469999999999	2	[00]BindingDB_Reactant_set_id_17339_	-8.8448	0	1	0	2	-210.62599999999998	0	-148.685	0	0	-202.324	10	-59.518	2	0	OC(C=C1)CC2OC=3C=4C12CC[N](C)=CC=4C=CC=3OCCCCCCCCN5C(=O)C6=CC=CC=C6C5=O
2139	1	0	0	0	0	15	15	10	0	-224.487	0	-224.487	0	0.0	-2.5	0.0	15.5676	9.78437	22.851999999999997	112.182	0	0	-201.635	0.0	0.0	-201.635	[01]BindingDB_Reactant_set_id_17339_.mvdml	-3.42195	39	-5.17012	-3.845	BindingDB_Reactant_set_id_17339_	529.6469999999999	2	[01]BindingDB_Reactant_set_id_17339_	-9.17051	0	1	0	2	-203.578	0	-149.955	0	0	-221.065	10	-43.2323	2	0	OC(C=C1)CC2OC=3C=4C12CC[N](C)=CC=4C=CC=3OCCCCCCCCN5C(=O)C6=CC=CC=C6C5=O
2142	1	0	0	0	0	25	0	7	0	-186.03799999999998	0	-186.03799999999998	0	0.0	0.0	6.148619999999999	4.12519	6.148619999999999	10.2738	57.0739	0	0	-175.764	0.0	0.0	-175.764	[01]BindingDB_Reactant_set_id_50490307_.mvdml	0.0	32	-5.49263	-4.2312	BindingDB_Reactant_set_id_50490307_	420.48199999999997	3	[01]BindingDB_Reactant_set_id_50490307_	-1.30046	0	0	0	0	-173.91	0	-135.398	0	0	-186.03799999999998	7	-48.9625	2	0	O=c1C=2[CH]C=C[CH]C=2[C](=O)=[n]1C=C[CH]C=C[CH]C=[CH]=[n]([cH][cH]3)[cH][cH]n3[CH]C4=[CH]=C[CH]C=C4
2147	1	0	0	0	0	29	0	8	0	-194.84400000000002	0	-194.84400000000002	0	0.0	0.0	12.2364	2.97302	14.1534	17.1264	54.8547	0	0	-177.718	0.0	0.0	-177.718	[00]BindingDB_Reactant_set_id_50327641_ [Region 1].mvdml	-0.16536800000000001	35	-5.07765	-4.0256099999999995	BindingDB_Reactant_set_id_50327641_ [Region: 1]	460.5	1	[00]BindingDB_Reactant_set_id_50327641_ [Region 1]	-2.35526	0	0	0	3	-177.38400000000001	0	-140.89600000000002	0	0	-194.679	8	-68.3111	1	0	O=C1C2=C[CH]C(O[CH]C=3[CH]C=CC=[CH]=3)=[CH]=C2OC=C1[CH]C(=[CH]=C4)[CH]C=C4O[CH]C=[n]5[cH][cH][cH][cH][cH]5
2150	1	0	0	0	0	21	7	6	0	-189.826	0	-189.826	0	0.0	0.0	0.0	-2.1724099999999997	7.348319999999999	5.17591	110.052	0	0	-184.65	0.0	0.0	-184.65	[00]BindingDB_Reactant_set_id_51074640_.mvdml	0.0	34	-5.43089	-4.14827	BindingDB_Reactant_set_id_51074640_	472.575	1	[00]BindingDB_Reactant_set_id_51074640_	-2.5	0	0	0	5	-185.31099999999998	0	-141.041	0	0	-189.826	6	-61.2326	0	0	COC1=CC=C2C=C3C=4C=C5OCOC5=CC=4CC[N]3=CC2=C1OCCSC=6C=C(C)C=CC=6
2151	1	0	0	0	0	21	7	6	0	-201.356	0	-201.356	0	0.0	0.0	0.0	12.8458	7.18372	20.0295	113.867	0	0	-181.326	0.0	0.0	-181.326	[01]BindingDB_Reactant_set_id_51074640_.mvdml	-0.604197	34	-5.33312	-4.19355	BindingDB_Reactant_set_id_51074640_	472.575	1	[01]BindingDB_Reactant_set_id_51074640_	-0.696084	0	0	0	5	-179.815	0	-142.58100000000002	0	0	-200.752	6	-54.7125	0	0	COC1=CC=C2C=C3C=4C=C5OCOC5=CC=4CC[N]3=CC2=C1OCCSC=6C=C(C)C=CC=6
2156	1	0	0	0	0	16	10	8	0	-160.975	0	-160.975	0	0.0	-0.16621	1.63073	0.584703	6.88603	7.30452	101.885	0	0	-153.67	-2.46306	-5.187930000000001	-153.67	[00]BindingDB_Reactant_set_id_50802143_.mvdml	-1.33028	31	-4.9571	-3.58285	BindingDB_Reactant_set_id_50802143_	415.574	4	[00]BindingDB_Reactant_set_id_50802143_	-7.5	1	0	0	0	-157.774	0	-111.068	0	0	-151.993	8	-45.966	0	0	C[N+](C)C(=CC=1)C=CC=1C(=CC=2)N=NC=2NCCC(CC3)CCN3CC=4C=CC=CC=4
2159	1	0	0	0	0	12	10	5	0	-167.08900000000003	0	-167.08900000000003	0	0.0	0.0	0.0	4.32754	1.52535	5.85289	86.5132	0	0	-161.236	0.0	0.0	-161.236	[00]BindingDB_Reactant_set_id_53589_.mvdml	0.0	31	-5.20115	-3.95744	BindingDB_Reactant_set_id_53589_	431.45099999999996	3	[00]BindingDB_Reactant_set_id_53589_	-5.0	0	0	0	1	-163.778	0	-122.681	0	0	-167.08900000000003	5	-41.7599	1	3	FC(F)(F)C=1C=CC=CC=1C2C=3C(N)=C4CCCCC4=NC=3N=C(C)C2C(=O)OCC
2160	1	0	0	0	0	12	10	5	0	-162.572	0	-162.572	0	0.0	0.0	0.0	6.4846900000000005	4.42885	10.9135	86.7454	0	0	-151.658	0.0	0.0	-151.658	[01]BindingDB_Reactant_set_id_53589_.mvdml	0.0	31	-4.89219	-3.4948099999999998	BindingDB_Reactant_set_id_53589_	431.45099999999996	3	[01]BindingDB_Reactant_set_id_53589_	-3.0232900000000003	0	0	0	1	-152.648	0	-108.339	0	0	-162.572	5	-26.5327	1	3	FC(F)(F)C=1C=CC=CC=1C2C=3C(N)=C4CCCCC4=NC=3N=C(C)C2C(=O)OCC
2164	1	0	0	0	0	15	7	7	0	-163.829	0	-163.829	0	0.0	0.0	0.49681099999999995	13.5837	6.33075	19.9144	126.755	0	0	-143.915	0.0	0.0	-143.915	[00]BindingDB_Reactant_set_id_50721356_.mvdml	-2.63928	27	-5.33017	-4.1540099999999995	BindingDB_Reactant_set_id_50721356_	359.464	3	[00]BindingDB_Reactant_set_id_50721356_	-7.5	0	0	0	0	-146.64600000000002	0	-112.15799999999999	0	0	-161.19	7	-48.22	1	0	O=C1C(=C32)C=CC=C3C=CN=C2C(=C4)C1=CC=C4NCCCN(CC)CC
2167	1	0	0	0	0	14	8	8	0	-168.93200000000002	0	-168.93200000000002	0	0.0	0.0	0.0021881	21.6591	3.04014	24.6992	91.2731	0	0	-144.233	0.0	-3.0397	-144.233	[00]BindingDB_Reactant_set_id_51066358_.mvdml	0.0	27	-5.34196	-4.4682900000000005	BindingDB_Reactant_set_id_51066358_	365.465	0	[00]BindingDB_Reactant_set_id_51066358_	0.0	1	0	0	2	-140.116	0	-120.64399999999999	0	0	-165.893	8	-48.0906	1	0	O=C1C=C(C2=CC=CC=C2)OC(=C3(C))C1=CC=C3OCCCCC[N+](C)C
2170	1	0	0	0	0	14	5	7	0	-165.149	0	-165.149	0	0.0	0.0	9.565439999999999	9.86015	11.0513	20.9114	96.5971	0	0	-144.238	0.0	0.0	-144.238	[00]BindingDB_Reactant_set_id_50407493_.mvdml	-2.9325200000000002	26	-5.5476	-4.27919	BindingDB_Reactant_set_id_50407493_	351.399	3	[00]BindingDB_Reactant_set_id_50407493_	-8.79927	0	0	0	2	-148.933	0	-111.259	0	0	-162.216	7	-54.8383	1	0	O=C(C)C(C=1)=CC=CC=1NC2=NC=NC(=C3)C2=CC(OCC)=C3OCC
2173	1	0	0	0	0	7	12	5	0	-141.523	0	-141.523	0	0.0	0.0	0.0	-12.5937	2.03638	-10.5573	30.6342	0	0	-152.08100000000002	0.0	0.0	-152.08100000000002	[00]BindingDB_Reactant_set_id_50849338_.mvdml	-2.5	25	-6.08323	-4.51233	BindingDB_Reactant_set_id_50849338_	342.43199999999996	2	[00]BindingDB_Reactant_set_id_50849338_	-2.5	0	0	0	2	-150.428	0	-112.80799999999999	0	0	-139.023	5	-36.5114	1	0	O=C1C2(CCCC2)N=C(CCCC)N1CC3=CC=4OCOC=4C=C3C
2175	1	0	0	0	0	7	12	5	0	-140.977	0	-140.977	0	0.0	0.0	0.0	-9.438889999999999	2.16622	-7.27267	32.7064	0	0	-148.249	0.0	0.0	-148.249	[02]BindingDB_Reactant_set_id_50849338_.mvdml	-2.4447099999999997	25	-5.9299800000000005	-4.50522	BindingDB_Reactant_set_id_50849338_	342.43199999999996	2	[02]BindingDB_Reactant_set_id_50849338_	-3.5103800000000005	0	0	0	2	-147.588	0	-112.631	0	0	-138.532	5	-38.6791	1	0	O=C1C2(CCCC2)N=C(CCCC)N1CC3=CC=4OCOC=4C=C3C
2179	1	0	0	0	0	14	12	8	0	-157.702	0	-157.702	0	0.0	0.0	0.0179809	1.0343200000000001	10.0058	11.0402	101.59700000000001	0	0	-146.661	0.0	0.0	-146.661	[00]BindingDB_Reactant_set_id_51066357_.mvdml	-1.60538	31	-4.7310099999999995	-3.3013199999999996	BindingDB_Reactant_set_id_51066357_	419.556	1	[00]BindingDB_Reactant_set_id_51066357_	-4.7985	0	0	0	2	-147.58700000000002	0	-102.34100000000001	0	0	-156.096	8	-33.1789	1	0	O=C1C=C(C2=CC=CC=C2)OC(=C3(C))C1=CC=C3OCCCCCN4CCCCC4C
2182	1	0	0	0	0	18	0	4	0	-153.02	0	-153.02	0	0.0	0.0	15.7449	-5.25904	15.7449	10.4858	17.5686	0	0	-142.534	0.0	0.0	-142.534	[00]BindingDB_Reactant_set_id_50318122_.mvdml	-0.117551	25	-5.70137	-3.5979099999999997	BindingDB_Reactant_set_id_50318122_	333.336	2	[00]BindingDB_Reactant_set_id_50318122_	-2.5	0	0	0	0	-143.431	0	-89.9478	0	0	-152.903	4	-21.1692	2	1	F[C](C=C1)C=[CH]=C1C=[N]=[CH]=C[CH]C=C[n]2=[C](=O)=C3[CH]C=C[CH]C3=[c]2=O
2185	1	0	0	0	0	11	9	4	0	-146.835	0	-146.835	0	0.0	0.0	0.0	7.898860000000001	0.426623	8.32548	84.225	0	0	-138.51	0.0	0.0	-138.51	[00]BindingDB_Reactant_set_id_53600_.mvdml	0.0	27	-5.12999	-4.086530000000001	BindingDB_Reactant_set_id_53600_	364.441	4	[00]BindingDB_Reactant_set_id_53600_	-4.842169999999999	0	0	0	1	-141.083	0	-110.336	0	0	-146.835	4	-43.29	1	0	O=C(OCC)C1C(C)=NC=2N=C3CCCCC3=C(N)C=2C1C=4C=CN=CC=4
2188	1	0	0	0	0	19	4	7	0	-180.77599999999998	0	-180.77599999999998	0	0.0	0.0	5.8874	19.7689	6.73168	26.5006	124.08200000000001	0	0	-154.275	0.0	0.0	-154.275	[00]BindingDB_Reactant_set_id_50407495_.mvdml	-2.16265	29	-5.31982	-4.32423	BindingDB_Reactant_set_id_50407495_	386.44599999999997	4	[00]BindingDB_Reactant_set_id_50407495_	-5.985869999999999	0	0	0	2	-156.454	0	-125.40299999999999	0	0	-178.613	7	-59.7891	0	0	CCOC(C=C21)=C(OCC)C=C2N=CN=C1NC(=C3)C=CC=C3C=4C=CC=NC=4
2190	1	0	0	0	0	19	4	7	0	-174.357	0	-174.357	0	0.0	0.0	12.5224	13.9982	14.9709	28.9691	116.53200000000001	0	0	-145.387	0.0	0.0	-145.387	[02]BindingDB_Reactant_set_id_50407495_.mvdml	-0.9481149999999999	29	-5.01336	-3.75408	BindingDB_Reactant_set_id_50407495_	386.44599999999997	4	[02]BindingDB_Reactant_set_id_50407495_	-5.05147	0	0	0	2	-147.004	0	-108.868	0	0	-173.408	7	-55.8578	0	0	CCOC(C=C21)=C(OCC)C=C2N=CN=C1NC(=C3)C=CC=C3C=4C=CC=NC=4
2194	1	0	0	0	0	12	12	2	0	-153.915	0	-153.915	0	0.0	0.0	0.0	22.5136	0.30051100000000003	22.8141	128.039	0	0	-131.101	0.0	0.0	-131.101	[00]BindingDB_Reactant_set_id_50873516_.mvdml	-2.1693700000000002	30	-4.370019999999999	-1.4945700000000002	BindingDB_Reactant_set_id_50873516_	403.517	3	[00]BindingDB_Reactant_set_id_50873516_	-5.0	0	0	0	1	-132.064	0	-44.8372	0	0	-151.745	2	73.2203	1	0	O=C(C21)CC(C)(C)CC1=NC=3N=C4CCCCC4=C(N)C=3C2C(=CC=5)C=CC=5OC
2197	1	0	0	0	0	12	12	6	0	-165.645	0	-165.645	0	0.0	0.0	0.0	17.189	1.33864	18.5276	95.9657	0	0	-147.118	0.0	0.0	-147.118	[00]BindingDB_Reactant_set_id_50534793_.mvdml	-3.83335	29	-5.07302	-3.79598	BindingDB_Reactant_set_id_50534793_	393.519	1	[00]BindingDB_Reactant_set_id_50534793_	-9.56366	0	0	0	2	-150.89600000000002	0	-110.084	0	0	-161.812	6	-25.5082	1	0	O=C1C=2C=C(OC)C(OC)=CC=2CC1CC(CC3)CCN3CC=4C=CC(C)=CC=4
2200	1	0	0	0	0	21	8	8	0	-216.13	0	-216.13	0	0.0	0.0	0.0	-9.14513	8.08963	-1.0555	181.87099999999998	0	0	-217.185	0.0	0.0	-217.185	[00]BindingDB_Reactant_set_id_50557664_.mvdml	-7.336539999999999	38	-5.715409999999999	-3.88511	BindingDB_Reactant_set_id_50557664_	511.548	4	[00]BindingDB_Reactant_set_id_50557664_	-14.5329	0	0	0	5	-222.175	0	-147.634	0	0	-208.793	8	-56.0726	0	0	COC=1C=CC2=CC=3C=4C=C5OCOC5=CC=4CC[N]=3C=C2C=1OCCCCON6C7=CC=CC=C7N=N6
2202	1	0	0	0	0	21	8	8	0	-202.72799999999998	0	-202.72799999999998	0	0.0	0.0	0.0	2.40358	4.83661	7.240189999999999	115.665	0	0	-195.487	0.0	0.0	-195.487	[02]BindingDB_Reactant_set_id_50557664_.mvdml	-5.91867	38	-5.1444	-3.1592700000000002	BindingDB_Reactant_set_id_50557664_	511.548	4	[02]BindingDB_Reactant_set_id_50557664_	-9.07359	0	0	0	5	-194.919	0	-120.052	0	0	-196.80900000000003	8	-2.59159	0	0	COC=1C=CC2=CC=3C=4C=C5OCOC5=CC=4CC[N]=3C=C2C=1OCCCCON6C7=CC=CC=C7N=N6
2205	1	0	0	0	0	21	6	6	0	-172.65400000000002	0	-172.65400000000002	0	0.0	0.0	0.0	11.5665	0.991933	12.5584	117.10700000000001	0	0	-160.095	0.0	0.0	-160.095	[02]BindingDB_Reactant_set_id_50557663_.mvdml	-0.0803092	33	-4.851380000000001	-3.972	BindingDB_Reactant_set_id_50557663_	442.483	1	[02]BindingDB_Reactant_set_id_50557663_	-2.8313200000000003	0	0	0	5	-161.097	0	-131.076	0	0	-172.574	6	-59.7079	0	0	COC=1C=CC2=CC=3C=4C=C5OCOC5=CC=4CC[N]=3C=C2C=1OCCOC6=CC=CC=C6
2209	1	0	0	0	0	14	11	7	0	-175.65200000000002	0	-175.65200000000002	0	0.0	0.0	0.134207	24.9458	4.24585	29.1917	105.37899999999999	0	0	-146.461	0.0	0.0	-146.461	[00]BindingDB_Reactant_set_id_51066356_.mvdml	0.0	30	-4.88203	-3.64949	BindingDB_Reactant_set_id_51066356_	405.529	1	[00]BindingDB_Reactant_set_id_51066356_	-2.5	0	0	0	2	-146.32299999999998	0	-109.485	0	0	-175.65200000000002	7	-22.5021	1	0	O=C1C=C(C2=CC=CC=C2)OC(=C3(C))C1=CC=C3OCCCCN4CCCCC4C
2212	1	0	0	0	0	17	1	1	0	-151.254	0	-151.254	0	0.0	-7.5	0.923401	12.1909	0.923401	5.614319999999999	49.0739	0	0	-145.64	0.0	0.0	-145.64	[00]BindingDB_Reactant_set_id_51217898_.mvdml	-3.8378099999999997	29	-5.02205	-3.4695300000000002	BindingDB_Reactant_set_id_51217898_	392.342	3	[00]BindingDB_Reactant_set_id_51217898_	-16.3339	0	0	0	2	-156.639	0	-100.616	0	0	-147.416	1	-12.7971	2	0	O=C(O1)C=C(C)C(=[CH]=C2)C1=C([CH]3)[C]2OC(=[NH2])C3=[c](=O)[nH]=C4C=C[CH]C=C4N(=O)=O
2214	1	0	0	0	0	17	1	1	0	-146.555	0	-146.555	0	0.0	-7.5	0.596039	12.31	0.596039	5.40604	49.4976	0	0	-141.149	0.0	0.0	-141.149	[02]BindingDB_Reactant_set_id_51217898_.mvdml	-1.16375	29	-4.8672	-3.44194	BindingDB_Reactant_set_id_51217898_	392.342	3	[02]BindingDB_Reactant_set_id_51217898_	-8.01339	0	0	0	2	-146.31	0	-99.8163	0	0	-145.391	1	-17.0583	2	0	O=C(O1)C=C(C)C(=[CH]=C2)C1=C([CH]3)[C]2OC(=[NH2])C3=[c](=O)[nH]=C4C=C[CH]C=C4N(=O)=O
2218	1	0	0	0	0	21	12	14	0	-226.237	0	-226.237	0	0.0	0.0	5.94433	-13.1005	22.7378	9.63727	119.275	0	0	-216.6	0.0	0.0	-216.6	[00]BindingDB_Reactant_set_id_51063513_.mvdml	-6.45268	44	-4.92272	-2.4229700000000003	BindingDB_Reactant_set_id_51063513_	600.68	4	[00]BindingDB_Reactant_set_id_51063513_	-17.179000000000002	0	0	0	2	-224.514	0	-106.611	0	0	-219.78400000000002	14	18.4563	1	1	FC(=C1)C(C2=CC=C(OCCO[N]([O])=O)C=C2)=CC=C1C(C)C(=O)NCCCCNC3=C4CCCCC4=NC=5C3=CC=CC=5
2220	1	0	0	0	0	21	12	14	0	-184.398	0	-184.398	0	0.0	0.0	3.25208	-20.0884	14.7759	-5.3125	130.892	0	0	-189.71	0.0	0.0	-189.71	[02]BindingDB_Reactant_set_id_51063513_.mvdml	0.199864	44	-4.31159	0.168295	BindingDB_Reactant_set_id_51063513_	600.68	4	[02]BindingDB_Reactant_set_id_51063513_	-2.67315	0	0	0	2	-190.611	0	7.40497	0	0	-184.597	14	193.646	1	1	FC(=C1)C(C2=CC=C(OCCO[N]([O])=O)C=C2)=CC=C1C(C)C(=O)NCCCCNC3=C4CCCCC4=NC=5C3=CC=CC=5
2223	1	0	0	0	0	15	6	2	0	-149.063	0	-149.063	0	0.0	-0.635783	6.39334	11.5021	6.39334	17.2597	89.3093	0	0	-131.803	0.0	0.0	-131.803	[02]BindingDB_Reactant_set_id_50937495_.mvdml	-5.519480000000001	29	-4.54494	-3.19507	BindingDB_Reactant_set_id_50937495_	386.45	6	[02]BindingDB_Reactant_set_id_50937495_	-12.7855	0	0	0	0	-136.751	0	-92.6571	0	0	-143.543	2	-26.7741	1	0	O=C(C)NC(C2=1)=NN(C)C2=NC3=NC=4CCCCC=4C(N)=C3C=1C=5C=CC=CC=5
2227	1	0	0	0	0	23	16	12	0	-181.328	0	-181.328	0	0.0	0.0	1.89383	-18.684	11.299000000000001	-7.38496	234.885	0	0	-188.713	0.0	-4.04128	-188.713	[00]BindingDB_Reactant_set_id_51080505_.mvdml	3.8668	48	-3.93152	1.39434	BindingDB_Reactant_set_id_51080505_	645.8330000000001	4	[00]BindingDB_Reactant_set_id_51080505_	1.34827	1	0	0	2	-186.562	0	66.9283	0	0	-181.15400000000002	12	276.791	1	0	O=C1C=C(C2=CC=C([N+](C)C)C=C2)OC(=C3)C1=CC=C3OCCCN(CC4)CCN4CCCNC5=C6CCCCC6=NC=7C5=CC=CC=7
2230	1	0	0	0	0	16	25	12	0	-237.543	0	-237.543	0	0.0	0.0	0.0	-10.7113	27.0196	16.3083	141.313	0	0	-221.235	0.0	0.0	-221.235	[00]BindingDB_Reactant_set_id_50155121_.mvdml	-3.5163699999999998	49	-4.51499	-2.81797	BindingDB_Reactant_set_id_50155121_	670.877	2	[00]BindingDB_Reactant_set_id_50155121_	-7.880789999999999	0	1	0	5	-222.392	0	-138.08100000000002	0	0	-234.02599999999998	12	-33.5807	0	0	OC(C=C1)CC2OC=3C(OC)=CC=C(C4)C=3C21CCN4CCCCCCCCN(C5)CCC67C=CC(OC)CC7OC8=C6C5=CC=C8OC
2232	1	0	0	0	0	16	25	12	0	-191.52700000000002	0	-191.52700000000002	0	0.0	0.0	0.0	-19.3383	20.3447	1.0063799999999998	139.017	0	0	-190.521	0.0	0.0	-190.521	[02]BindingDB_Reactant_set_id_50155121_.mvdml	-2.43417	49	-3.8881900000000003	0.9795790000000001	BindingDB_Reactant_set_id_50155121_	670.877	2	[02]BindingDB_Reactant_set_id_50155121_	-4.6339	0	1	0	5	-189.115	0	47.9994	0	0	-189.093	12	271.228	0	0	OC(C=C1)CC2OC=3C(OC)=CC=C(C4)C=3C21CCN4CCCCCCCCN(C5)CCC67C=CC(OC)CC7OC8=C6C5=CC=C8OC
2236	1	0	0	0	0	13	13	10	0	-192.799	0	-192.799	0	0.0	0.0	5.99151	-0.784995	14.632	13.847000000000001	67.3875	0	0	-178.952	0.0	0.0	-178.952	[00]BindingDB_Reactant_set_id_50941572_.mvdml	-3.6023400000000003	32	-5.59225	-4.30354	BindingDB_Reactant_set_id_50941572_	434.57	2	[00]BindingDB_Reactant_set_id_50941572_	-3.6023400000000003	0	0	0	2	-176.37	0	-137.713	0	0	-189.197	10	-59.7341	1	0	O=C1C(=CC2=CC=NC=C2)CC(C=C3(OC))=C1C=C3OCCCCCCN4CCCCC4
2239	1	0	0	0	0	21	6	6	0	-201.72099999999998	0	-201.72099999999998	0	0.0	0.0	0.0	9.05888	9.1669	18.2258	108.47200000000001	0	0	-183.495	0.0	0.0	-183.495	[00]BindingDB_Reactant_set_id_51074671_.mvdml	-0.807978	34	-5.39691	-4.09248	BindingDB_Reactant_set_id_51074671_	492.994	1	[00]BindingDB_Reactant_set_id_51074671_	-1.10903	0	0	0	5	-182.166	0	-139.144	0	0	-200.91299999999998	6	-48.6158	0	1	ClC(=C1)C=CC=C1SCCOC2=C3C=[N]4CCC=5C=C6OCOC6=CC=5C4=CC3=CC=C2OC
2241	1	0	0	0	0	21	6	6	0	-173.222	0	-173.222	0	0.0	0.0	0.0	-5.77061	7.3441600000000005	1.57355	110.105	0	0	-171.648	0.0	0.0	-171.648	[02]BindingDB_Reactant_set_id_51074671_.mvdml	-0.892199	34	-5.04847	-3.5406400000000002	BindingDB_Reactant_set_id_51074671_	492.994	1	[02]BindingDB_Reactant_set_id_51074671_	-2.63029	0	0	0	5	-170.856	0	-120.382	0	0	-172.329	6	-42.5106	0	1	ClC(=C1)C=CC=C1SCCOC2=C3C=[N]4CCC=5C=C6OCOC6=CC=5C4=CC3=CC=C2OC
2245	1	0	0	0	0	13	11	8	0	-167.028	0	-167.028	0	0.0	0.0	8.66533	-5.4635	10.7197	5.2561800000000005	68.9127	0	0	-161.77100000000002	0.0	0.0	-161.77100000000002	[00]BindingDB_Reactant_set_id_50849336_.mvdml	0.0	31	-5.218430000000001	-3.8723	BindingDB_Reactant_set_id_50849336_	418.528	2	[00]BindingDB_Reactant_set_id_50849336_	0.0	0	0	0	1	-160.028	0	-120.041	0	0	-167.028	8	-55.6578	2	0	O=C1C2(CCCC2)N=C(CCCC)N1CC(C=C3)=CC=C3C=4C=CC=CC=4C(=O)OC
2248	1	0	0	0	0	17	14	10	0	-217.528	0	-217.528	0	0.0	-2.5	2.37514	-4.96474	18.8979	11.4332	129.713	0	0	-206.095	0.0	0.0	-206.095	[00]BindingDB_Reactant_set_id_51067700_.mvdml	0.0	42	-4.907030000000001	-3.5419099999999997	BindingDB_Reactant_set_id_51067700_	570.679	4	[00]BindingDB_Reactant_set_id_51067700_	-2.5	0	0	0	3	-206.083	0	-148.76	0	0	-217.528	10	-67.4465	2	0	O=C(NC2=C3C(C=CC=C3)=NC=1CCCCC2=1)CN(CC4)CCN4CCCCOC(C=5)=CC=C6C=5OC(=O)C=C6OC
2250	1	0	0	0	0	17	14	10	0	-211.225	0	-211.225	0	0.0	0.0	5.52136	-7.0769	21.5632	14.4863	155.218	0	0	-196.738	0.0	0.0	-196.738	[02]BindingDB_Reactant_set_id_51067700_.mvdml	-5.26429	42	-4.68424	-2.8625700000000003	BindingDB_Reactant_set_id_51067700_	570.679	4	[02]BindingDB_Reactant_set_id_51067700_	-14.6724	0	0	0	3	-203.334	0	-120.228	0	0	-205.96	10	-35.3955	2	0	O=C(NC2=C3C(C=CC=C3)=NC=1CCCCC2=1)CN(CC4)CCN4CCCCOC(C=5)=CC=C6C=5OC(=O)C=C6OC
